log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,expected_base_cycle_days,expected_changed_cycle_days,expected_base_daily_frequency,expected_changed_daily_frequency,expected_change_type,created_at
TRAIN_000047992,U075,F075,F075_DISHWASHER,dishwasher,F075_dishwasher,usage,start,completed,quick,2025-04-16T22:35:00+09:00,2025-04-17T00:05:00+09:00,2025-04-16,90,0.766,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T00:05:00+09:00
TRAIN_000013920,U022,F022,F022_DISHWASHER,dishwasher,F022_dishwasher,usage,start,completed,intensive,2025-04-16T22:36:00+09:00,2025-04-16T23:54:00+09:00,2025-04-16,78,1.068,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-16T23:54:00+09:00
TRAIN_000049914,U078,F078,F078_DISHWASHER,dishwasher,F078_dishwasher,usage,start,completed,standard,2025-04-16T22:39:00+09:00,2025-04-17T00:17:00+09:00,2025-04-16,98,1.219,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T00:17:00+09:00
TRAIN_000012877,U020,F020,F020_DRYER,dryer,F020_dryer,usage,start,completed,bedding_dry,2025-04-16T22:42:00+09:00,2025-04-16T23:59:00+09:00,2025-04-16,77,1.312,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-16T23:59:00+09:00
TRAIN_000062282,U097,F097,F097_DRYER,dryer,F097_dryer,usage,start,completed,bedding_dry,2025-04-16T22:42:00+09:00,2025-04-17T00:18:00+09:00,2025-04-16,96,1.787,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-04-17T00:18:00+09:00
TRAIN_000026189,U041,F041,F041_DISHWASHER,dishwasher,F041_dishwasher,usage,start,completed,standard,2025-04-16T22:48:00+09:00,2025-04-17T00:20:00+09:00,2025-04-16,92,1.206,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T00:20:00+09:00
TRAIN_000064069,U100,F100,F100_DRYER,dryer,F100_dryer,usage,start,completed,normal_dry,2025-04-16T22:52:00+09:00,2025-04-16T23:55:00+09:00,2025-04-16,63,1.142,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,interval_change,2025-04-16T23:55:00+09:00
TRAIN_000006149,U010,F010,F010_DISHWASHER,dishwasher,F010_dishwasher,usage,start,completed,standard,2025-04-16T22:55:00+09:00,2025-04-17T00:05:00+09:00,2025-04-16,70,1.027,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T00:05:00+09:00
TRAIN_000050180,U078,F078,F078_DRYER,dryer,F078_dryer,usage,start,completed,normal_dry,2025-04-16T22:56:00+09:00,2025-04-17T00:31:00+09:00,2025-04-16,95,1.352,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-04-17T00:31:00+09:00
TRAIN_000009038,U014,F014,F014_DRYER,dryer,F014_dryer,usage,start,completed,speed_dry,2025-04-16T22:58:00+09:00,2025-04-17T00:31:00+09:00,2025-04-16,93,1.309,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T00:31:00+09:00
TRAIN_000010932,U017,F017,F017_DRYER,dryer,F017_dryer,usage,start,completed,bedding_dry,2025-04-16T22:58:00+09:00,2025-04-17T00:35:00+09:00,2025-04-16,97,1.285,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T00:35:00+09:00
TRAIN_000023885,U037,F037,F037_DRYER,dryer,F037_dryer,usage,start,completed,normal_dry,2025-04-16T22:58:00+09:00,2025-04-17T00:01:00+09:00,2025-04-16,63,1.52,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T00:01:00+09:00
TRAIN_000039003,U061,F061,F061_DISHWASHER,dishwasher,F061_dishwasher,usage,start,completed,quick,2025-04-16T23:06:00+09:00,2025-04-17T00:46:00+09:00,2025-04-16,100,1.306,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T00:46:00+09:00
TRAIN_000002535,U004,F004,F004_DRYER,dryer,F004_dryer,usage,start,completed,bedding_dry,2025-04-16T23:15:00+09:00,2025-04-17T00:43:00+09:00,2025-04-16,88,1.075,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T00:43:00+09:00
TRAIN_000057524,U090,F090,F090_DISHWASHER,dishwasher,F090_dishwasher,usage,start,completed,quick,2025-04-16T23:16:00+09:00,2025-04-17T00:34:00+09:00,2025-04-16,78,0.945,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-04-17T00:34:00+09:00
TRAIN_000004845,U008,F008,F008_DISHWASHER,dishwasher,F008_dishwasher,usage,start,completed,intensive,2025-04-16T23:20:00+09:00,2025-04-17T00:54:00+09:00,2025-04-16,94,1.086,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T00:54:00+09:00
TRAIN_000016794,U026,F026,F026_DRYER,dryer,F026_dryer,usage,start,completed,speed_dry,2025-04-16T23:20:00+09:00,2025-04-17T00:59:00+09:00,2025-04-16,99,0.944,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T00:59:00+09:00
TRAIN_000058819,U092,F092,F092_DISHWASHER,dishwasher,F092_dishwasher,usage,start,completed,intensive,2025-04-16T23:30:00+09:00,2025-04-17T00:53:00+09:00,2025-04-16,83,1.021,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-04-17T00:53:00+09:00
TRAIN_000021002,U033,F033,F033_DISHWASHER,dishwasher,F033_dishwasher,usage,start,completed,quick,2025-04-16T23:35:00+09:00,2025-04-17T01:01:00+09:00,2025-04-16,86,0.98,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:01:00+09:00
TRAIN_000016520,U026,F026,F026_DISHWASHER,dishwasher,F026_dishwasher,usage,start,completed,quick,2025-04-16T23:43:00+09:00,2025-04-17T01:15:00+09:00,2025-04-16,92,0.929,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:15:00+09:00
TRAIN_000030717,U048,F048,F048_DISHWASHER,dishwasher,F048_dishwasher,usage,start,completed,standard,2025-04-16T23:43:00+09:00,2025-04-17T01:10:00+09:00,2025-04-16,87,0.911,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:10:00+09:00
TRAIN_000005772,U009,F009,F009_DRYER,dryer,F009_dryer,usage,start,completed,speed_dry,2025-04-16T23:48:00+09:00,2025-04-17T01:22:00+09:00,2025-04-16,94,1.662,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T01:22:00+09:00
TRAIN_000039644,U062,F062,F062_DISHWASHER,dishwasher,F062_dishwasher,usage,start,completed,standard,2025-04-16T23:48:00+09:00,2025-04-17T01:25:00+09:00,2025-04-16,97,0.967,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:25:00+09:00
TRAIN_000023605,U037,F037,F037_DISHWASHER,dishwasher,F037_dishwasher,usage,start,completed,intensive,2025-04-16T23:56:00+09:00,2025-04-17T01:06:00+09:00,2025-04-16,70,0.999,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:06:00+09:00
TRAIN_000028123,U044,F044,F044_DISHWASHER,dishwasher,F044_dishwasher,usage,start,completed,standard,2025-04-17T00:00:00+09:00,2025-04-17T01:34:00+09:00,2025-04-17,94,0.909,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:34:00+09:00
TRAIN_000031995,U050,F050,F050_DISHWASHER,dishwasher,F050_dishwasher,usage,start,completed,intensive,2025-04-17T00:06:00+09:00,2025-04-17T01:05:00+09:00,2025-04-17,59,1.185,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:05:00+09:00
TRAIN_000063834,U100,F100,F100_DISHWASHER,dishwasher,F100_dishwasher,usage,start,completed,standard,2025-04-17T00:06:00+09:00,2025-04-17T01:16:00+09:00,2025-04-17,70,0.724,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-04-17T01:16:00+09:00
TRAIN_000022944,U036,F036,F036_DISHWASHER,dishwasher,F036_dishwasher,usage,start,completed,intensive,2025-04-17T00:11:00+09:00,2025-04-17T01:30:00+09:00,2025-04-17,79,0.976,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-04-17T01:30:00+09:00
TRAIN_000016795,U026,F026,F026_DRYER,dryer,F026_dryer,usage,start,completed,bedding_dry,2025-04-17T00:17:00+09:00,2025-04-17T02:08:00+09:00,2025-04-17,111,1.005,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T02:08:00+09:00
TRAIN_000039925,U062,F062,F062_DRYER,dryer,F062_dryer,usage,start,completed,bedding_dry,2025-04-17T00:48:00+09:00,2025-04-17T02:17:00+09:00,2025-04-17,89,1.322,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-04-17T02:17:00+09:00
TRAIN_000020155,U032,F032,F032_ROBOT_CLEANER,robot_cleaner,F032_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T07:29:00+09:00,2025-04-17T08:28:00+09:00,2025-04-17,59,0.166,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T08:28:00+09:00
TRAIN_000051587,U081,F081,F081_ROBOT_CLEANER,robot_cleaner,F081_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T07:37:00+09:00,2025-04-17T08:26:00+09:00,2025-04-17,49,0.182,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T08:26:00+09:00
TRAIN_000059866,U094,F094,F094_ROBOT_CLEANER,robot_cleaner,F094_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T07:41:00+09:00,2025-04-17T08:25:00+09:00,2025-04-17,44,0.194,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-04-17T08:25:00+09:00
TRAIN_000001387,U003,F003,F003_ROBOT_CLEANER,robot_cleaner,F003_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T07:50:00+09:00,2025-04-17T08:46:00+09:00,2025-04-17,56,0.111,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T08:46:00+09:00
TRAIN_000032390,U051,F051,F051_ROBOT_CLEANER,robot_cleaner,F051_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:10:00+09:00,2025-04-17T09:13:00+09:00,2025-04-17,63,0.206,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:13:00+09:00
TRAIN_000002690,U005,F005,F005_ROBOT_CLEANER,robot_cleaner,F005_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T08:17:00+09:00,2025-04-17T09:10:00+09:00,2025-04-17,53,0.164,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:10:00+09:00
TRAIN_000029195,U046,F046,F046_ROBOT_CLEANER,robot_cleaner,F046_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:18:00+09:00,2025-04-17T09:14:00+09:00,2025-04-17,56,0.211,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:14:00+09:00
TRAIN_000064188,U101,F101,F101_ROBOT_CLEANER,robot_cleaner,F101_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:20:00+09:00,2025-04-17T09:00:00+09:00,2025-04-17,40,0.221,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:00:00+09:00
TRAIN_000011710,U019,F019,F019_ROBOT_CLEANER,robot_cleaner,F019_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:25:00+09:00,2025-04-17T09:25:00+09:00,2025-04-17,60,0.139,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:25:00+09:00
TRAIN_000041995,U066,F066,F066_ROBOT_CLEANER,robot_cleaner,F066_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:25:00+09:00,2025-04-17T09:32:00+09:00,2025-04-17,67,0.194,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:32:00+09:00
TRAIN_000007226,U012,F012,F012_ROBOT_CLEANER,robot_cleaner,F012_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T08:26:00+09:00,2025-04-17T09:23:00+09:00,2025-04-17,57,0.145,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:23:00+09:00
TRAIN_000018242,U029,F029,F029_ROBOT_CLEANER,robot_cleaner,F029_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T08:26:00+09:00,2025-04-17T09:27:00+09:00,2025-04-17,61,0.167,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:27:00+09:00
TRAIN_000037504,U059,F059,F059_ROBOT_CLEANER,robot_cleaner,F059_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T08:28:00+09:00,2025-04-17T09:30:00+09:00,2025-04-17,62,0.219,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:30:00+09:00
TRAIN_000016936,U027,F027,F027_ROBOT_CLEANER,robot_cleaner,F027_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T08:35:00+09:00,2025-04-17T09:25:00+09:00,2025-04-17,50,0.236,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T09:25:00+09:00
TRAIN_000057942,U091,F091,F091_ROBOT_CLEANER,robot_cleaner,F091_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T08:38:00+09:00,2025-04-17T09:34:00+09:00,2025-04-17,56,0.164,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-04-17T09:34:00+09:00
TRAIN_000044595,U070,F070,F070_ROBOT_CLEANER,robot_cleaner,F070_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:44:00+09:00,2025-04-17T09:48:00+09:00,2025-04-17,64,0.185,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T09:48:00+09:00
TRAIN_000064694,U102,F102,F102_ROBOT_CLEANER,robot_cleaner,F102_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T08:58:00+09:00,2025-04-17T10:10:00+09:00,2025-04-17,72,0.116,,multi_family_synthetic_thinq_like_log,train,base_routine,1,3,1,1,interval_change,2025-04-17T10:10:00+09:00
TRAIN_000025318,U040,F040,F040_ROBOT_CLEANER,robot_cleaner,F040_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:04:00+09:00,2025-04-17T10:00:00+09:00,2025-04-17,56,0.211,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:00:00+09:00
TRAIN_000024670,U039,F039,F039_ROBOT_CLEANER,robot_cleaner,F039_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T09:06:00+09:00,2025-04-17T10:04:00+09:00,2025-04-17,58,0.184,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:04:00+09:00
TRAIN_000059237,U093,F093,F093_ROBOT_CLEANER,robot_cleaner,F093_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T09:06:00+09:00,2025-04-17T09:54:00+09:00,2025-04-17,48,0.15,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-04-17T09:54:00+09:00
TRAIN_000054747,U086,F086,F086_ROBOT_CLEANER,robot_cleaner,F086_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:09:00+09:00,2025-04-17T09:56:00+09:00,2025-04-17,47,0.183,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T09:56:00+09:00
TRAIN_000008531,U014,F014,F014_ROBOT_CLEANER,robot_cleaner,F014_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T09:11:00+09:00,2025-04-17T10:21:00+09:00,2025-04-17,70,0.15,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:21:00+09:00
TRAIN_000028552,U045,F045,F045_ROBOT_CLEANER,robot_cleaner,F045_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T09:18:00+09:00,2025-04-17T10:22:00+09:00,2025-04-17,64,0.21,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:22:00+09:00
TRAIN_000021420,U034,F034,F034_ROBOT_CLEANER,robot_cleaner,F034_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T09:25:00+09:00,2025-04-17T10:17:00+09:00,2025-04-17,52,0.172,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:17:00+09:00
TRAIN_000009177,U015,F015,F015_ROBOT_CLEANER,robot_cleaner,F015_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:26:00+09:00,2025-04-17T10:17:00+09:00,2025-04-17,51,0.186,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:17:00+09:00
TRAIN_000034322,U054,F054,F054_ROBOT_CLEANER,robot_cleaner,F054_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:27:00+09:00,2025-04-17T10:28:00+09:00,2025-04-17,61,0.147,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:28:00+09:00
TRAIN_000014344,U023,F023,F023_ROBOT_CLEANER,robot_cleaner,F023_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T09:33:00+09:00,2025-04-17T10:37:00+09:00,2025-04-17,64,0.242,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:37:00+09:00
TRAIN_000013026,U021,F021,F021_ROBOT_CLEANER,robot_cleaner,F021_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T09:44:00+09:00,2025-04-17T10:30:00+09:00,2025-04-17,46,0.151,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:30:00+09:00
TRAIN_000043937,U069,F069,F069_ROBOT_CLEANER,robot_cleaner,F069_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:44:00+09:00,2025-04-17T10:38:00+09:00,2025-04-17,54,0.201,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T10:38:00+09:00
TRAIN_000022056,U035,F035,F035_ROBOT_CLEANER,robot_cleaner,F035_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T09:45:00+09:00,2025-04-17T10:44:00+09:00,2025-04-17,59,0.155,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:44:00+09:00
TRAIN_000015645,U025,F025,F025_ROBOT_CLEANER,robot_cleaner,F025_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T09:47:00+09:00,2025-04-17T10:33:00+09:00,2025-04-17,46,0.171,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:33:00+09:00
TRAIN_000029855,U047,F047,F047_ROBOT_CLEANER,robot_cleaner,F047_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T09:58:00+09:00,2025-04-17T11:02:00+09:00,2025-04-17,64,0.172,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T11:02:00+09:00
TRAIN_000019537,U031,F031,F031_ROBOT_CLEANER,robot_cleaner,F031_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:04:00+09:00,2025-04-17T10:59:00+09:00,2025-04-17,55,0.114,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:59:00+09:00
TRAIN_000038157,U060,F060,F060_ROBOT_CLEANER,robot_cleaner,F060_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T10:04:00+09:00,2025-04-17T10:56:00+09:00,2025-04-17,52,0.185,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T10:56:00+09:00
TRAIN_000065710,U104,F104,F104_ROBOT_CLEANER,robot_cleaner,F104_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:12:00+09:00,2025-04-17T11:25:00+09:00,2025-04-17,73,0.145,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T11:25:00+09:00
TRAIN_000035603,U056,F056,F056_ROBOT_CLEANER,robot_cleaner,F056_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T10:17:00+09:00,2025-04-17T11:23:00+09:00,2025-04-17,66,0.188,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T11:23:00+09:00
TRAIN_000050313,U079,F079,F079_ROBOT_CLEANER,robot_cleaner,F079_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:19:00+09:00,2025-04-17T11:13:00+09:00,2025-04-17,54,0.253,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T11:13:00+09:00
TRAIN_000056030,U088,F088,F088_ROBOT_CLEANER,robot_cleaner,F088_robot_cleaner,usage,start,completed,edge_clean,2025-04-17T10:25:00+09:00,2025-04-17T11:12:00+09:00,2025-04-17,47,0.227,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T11:12:00+09:00
TRAIN_000005263,U009,F009,F009_ROBOT_CLEANER,robot_cleaner,F009_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:26:00+09:00,2025-04-17T11:25:00+09:00,2025-04-17,59,0.224,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-04-17T11:25:00+09:00
TRAIN_000053480,U084,F084,F084_ROBOT_CLEANER,robot_cleaner,F084_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T10:28:00+09:00,2025-04-17T11:15:00+09:00,2025-04-17,47,0.159,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T11:15:00+09:00
TRAIN_000062426,U098,F098,F098_ROBOT_CLEANER,robot_cleaner,F098_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:31:00+09:00,2025-04-17T11:14:00+09:00,2025-04-17,43,0.127,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-04-17T11:14:00+09:00
TRAIN_000056664,U089,F089,F089_ROBOT_CLEANER,robot_cleaner,F089_robot_cleaner,usage,start,completed,quiet_clean,2025-04-17T10:32:00+09:00,2025-04-17T11:31:00+09:00,2025-04-17,59,0.149,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-04-17T11:31:00+09:00
TRAIN_000045223,U071,F071,F071_ROBOT_CLEANER,robot_cleaner,F071_robot_cleaner,usage,start,completed,auto_clean,2025-04-17T10:41:00+09:00,2025-04-17T11:38:00+09:00,2025-04-17,57,0.216,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-04-17T11:38:00+09:00
